C,H,O,N,S,P,Se,Na,Cl,13C,m/z,H/C,O/C,KM,NKM,KMD,DBE,DBE-O,13Cratio,AImod,Sep-t0-1,Sep-t0-2,Sep-t0-3,Sep-t1-1,Sep-t1-2,Sep-t1-3,Sep-t1-UF-R,Sep-t1-UF-S,Oct-t0-1,Oct-t0-2,Oct-t0-3,Oct-t1-1,Oct-t1-2,Oct-t1-3,Oct-t1-UF-R,Oct-t1-UF-S,Dec-t0-1,Dec-t0-2,Dec-t0-3,Dec-t1-1,Dec-t1-2,Dec-t1-3,Dec-t1-UF-R,Dec-t1-UF-S,Feb-t0-1,Feb-t0-2,Feb-t0-3,Feb-t1-1,Feb-t1-2,Feb-t1-3,Feb-t1-UF-R,Feb-t1-UF-S,Oct-MQ-1,Oct-MQ-2,Oct-MQ-3,Jan-MQ-A,Jan-MQ-B,Jan-MQ-C,Mar-MQ-A,Mar-MQ-B,Mar-MQ-C,may-MQ-A,may-MQ-B,may-MQ-C,jul-MQ-A,jul-MQ-B,jul-MQ-C,PLFA-1,PLFA-3
18,34,6,0,0,0,0,0,0,0,345.228261,1.88888889,0.333333333,344.842776,345,0.15722386,2,-4,0.200202224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2998.77865,2094.88993,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,17,10,1,0,0,0,0,0,0,346.077969,1.30769231,0.769230769,345.691535,346,0.308465251,5,-5,0.144590495,0,0,0,0,0,0,0,0,0,94.9267813,0,0,0,0,0,0,0,0,0,95.9026056,0,0,0,89.6091345,93.6265321,101.824561,0,117.521648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,21,9,1,0,0,0,0,0,0,346.114354,1.5,0.642857143,345.72788,346,0.27212048,4,-5,0.155712841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94.0337628,0,0,0,0,90.2738615,0,92.8162121,90.3880274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,12,9,0,0,0,0,0,0,0,347.040855,0.75,0.5625,346.653346,347,0.346654019,11,2,0.177957533,0.565217391,0,0,0,278.708497,271.936829,285.680786,295.171065,294.289242,263.208776,283.807567,270.568611,282.830042,296.130756,282.295578,281.670446,286.053487,224.345639,198.821708,216.739517,0,237.002331,204.467749,191.065659,198.327056,175.282321,190.905965,178.132235,166.532079,182.525137,0,190.942679,186.9092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,16,9,0,1,0,0,0,0,0,347.044226,1.23076923,0.692307692,346.656713,347,0.343286783,6,-3,0.144590495,0.0666666667,0,0,0,0,0,0,0,0,185.187784,202.794018,189.524078,200.748977,195.192765,201.267314,200.968535,186.896387,197.692044,186.474547,178.223941,197.067707,187.883426,181.367441,188.885485,178.594364,197.586289,198.511987,237.143785,176.081521,188.66682,0,0,176.438515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,16,11,0,0,0,0,0,0,0,347.061984,1.23076923,0.846153846,346.674452,347,0.325548412,6,-5,0.144590495,0.0666666667,303.48841,401.593385,258.999192,313.089077,257.660926,321.422811,314.21295,202.317194,310.789038,319.723963,301.508044,309.982486,292.957753,348.347724,311.699423,289.091402,280.341732,277.365356,313.75618,287.201066,304.114339,303.82095,284.350298,290.939174,355.909671,0,382.791748,279.082153,271.784529,0,311.116443,295.640863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,16,8,0,0,0,0,0,0,0,347.07724,0.941176471,0.470588235,346.689691,347,0.310309247,10,2,0.189079879,0.461538462,0,0,420.239626,548.621728,532.981472,492.701038,524.597532,498.459232,417.173665,450.633953,425.376382,442.005309,444.686357,434.887293,441.401216,441.30035,0,405.493351,402.421687,0,0,410.517485,402.85654,399.830553,372.429516,394.780393,379.946041,398.794938,0,451.980429,0,398.211808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,20,8,0,1,0,0,0,0,0,347.080611,1.42857143,0.571428571,346.693058,347,0.306942011,5,-3,0.155712841,0,0,0,0,376.005106,358.995317,374.068562,382.108829,385.204938,421.845845,453.95492,426.079266,478.88597,500.074839,487.783855,450.185913,480.356584,461.616293,449.234348,437.493363,464.556716,454.400332,458.52813,424.329665,444.339578,470.56966,488.394744,539.620488,522.718613,458.090718,462.693326,477.729305,388.66629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,16,7,2,0,0,0,0,0,0,347.088474,1,0.4375,346.700912,347,0.29908839,8,1,0.177957533,0.428571429,0,0,0,0,0,0,0,0,0,0,168.607952,0,0,0,0,0,0,0,0,0,0,0,0,0,141.934901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,20,10,0,0,0,0,0,0,0,347.098369,1.42857143,0.714285714,346.710796,347,0.28920364,5,-5,0.155712841,0,0,891.17443,519.606245,607.452818,565.707601,641.259282,637.206579,569.23044,666.070801,728.099443,679.834508,705.131638,665.699372,707.831839,707.583181,676.118882,767.54493,732.483887,757.399036,763.44155,790.528374,725.432551,696.349833,699.175191,785.523269,779.054179,839.967227,773.388658,764.239632,0,859.07956,761.343647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,312.839138
18,20,7,0,0,0,0,0,0,0,347.113626,1.11111111,0.388888889,346.726036,347,0.273964475,9,2,0.200202224,0.379310345,1261.35436,1455.46291,937.167804,1108.73587,1076.85363,1050.32452,1044.57125,1086.42799,867.727086,923.524249,917.064705,881.892355,894.389789,850.100667,893.222331,912.907748,953.108529,921.227129,931.438697,0,0,918.918718,923.076855,903.177566,874.100677,922.971496,822.120829,944.013608,977.589704,0,999.578619,925.393619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1039.15634,0
15,24,7,0,1,0,0,0,0,0,347.116997,1.6,0.466666667,346.729403,347,0.27059724,4,-3,0.166835187,0,0,0,0,0,0,0,0,219.881684,280.061958,317.092774,290.685897,335.689342,334.901441,318.64617,320.701416,336.036352,285.673254,270.79543,269.030801,299.204651,266.070915,289.959449,263.758425,292.408603,266.453861,279.669772,296.881109,278.157438,285.656406,296.532392,279.180768,261.16464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253.942928,0
15,24,9,0,0,0,0,0,0,0,347.134755,1.6,0.6,346.747141,347,0.252858868,4,-5,0.166835187,0,0,0,415.96601,0,0,0,0,0,244.882239,240.530264,238.140206,234.743915,234.546175,240.50217,234.592144,224.873521,276.500893,258.698637,257.868529,299.09797,289.253582,254.30119,250.168599,244.431225,239.895482,228.757298,255.365849,292.765645,276.308919,303.27579,287.740688,269.019347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238.761874,363.762947
19,24,6,0,0,0,0,0,0,0,347.150011,1.26315789,0.315789474,346.76238,347,0.237619704,8,2,0.21132457,0.3125,1352.42621,1456.37131,991.855832,1047.89702,1055.36873,1079.41979,1072.1503,1125.75354,1066.56972,1120.24211,1118.90831,1009.64412,1068.406,997.469029,1075.6239,1068.41356,1224.59026,1160.49801,1183.17577,1286.31792,1276.40422,0,0,1084.2624,1102.05307,1202.16678,1005.03118,0,0,0,0,1222.44472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5917.58796,0
20,28,5,0,0,0,0,0,0,0,347.186397,1.4,0.25,346.798725,347,0.201274932,7,2,0.222446916,0.257142857,389.718659,438.490536,0,282.212817,289.959325,284.251724,306.70719,303.623037,442.201068,474.092526,475.709823,412.700834,450.830183,408.337952,440.838896,445.657758,480.257496,475.786367,475.95214,515.592989,483.840746,436.105648,430.946364,417.270582,439.073985,488.974392,388.022986,476.603856,494.01094,540.19884,496.898447,491.487127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,993.578907,1617.51765
18,36,4,0,1,0,0,0,0,0,347.226153,2,0.222222222,346.838437,347,0.161562924,1,-3,0.200202224,0,0,0,0,0,0,0,0,377.911748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,15,8,1,0,0,0,0,0,0,348.072489,0.9375,0.5,347.683828,348,0.316171551,9,1,0.177957533,0.454545455,0,0,0,0,0,0,0,0,126.032981,146.612864,139.003204,140.279377,0,0,0,0,141.216817,130.503905,149.231317,153.717701,0,144.327709,129.688138,146.243201,143.412554,140.451505,152.136233,138.455873,0,150.139889,0,137.64309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,19,7,1,0,0,0,0,0,0,348.108875,1.11764706,0.411764706,347.720173,348,0.279826779,8,1,0.189079879,0.36,0,0,0,0,231.805841,0,0,0,165.873511,159.798666,170.754164,152.800151,157.926044,173.446626,169.20146,0,186.910214,195.390907,199.851516,0,211.274054,193.472917,177.186438,179.27016,172.734392,183.917514,171.768222,182.192522,187.346279,209.636687,194.151939,189.591043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,27,5,1,0,0,0,0,0,0,348.181646,1.42105263,0.263157895,347.792863,348,0.207137236,6,1,0.21132457,0.225806452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250.555895,0
15,10,10,0,0,0,0,0,0,0,349.020119,0.666666667,0.666666667,348.630401,349,0.369599483,11,1,0.166835187,0.6,0,0,0,251.654556,239.573043,263.231138,254.550368,225.911859,222.537698,253.551972,228.086269,253.689695,246.878426,242.975253,243.677381,240.253343,167.54156,143.376761,159.159848,158.328335,0,144.55821,140.838402,171.076209,126.082711,123.316006,128.853608,0,0,0,0,129.216022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,14,9,0,0,0,0,0,0,0,349.056505,0.875,0.5625,348.666745,349,0.333254712,10,1,0.177957533,0.47826087,0,0,453.981361,653.746127,595.093281,600.22505,607.296069,581.070094,539.175335,544.519624,542.62508,553.391308,564.694355,567.730934,563.187828,546.172517,514.53009,461.8512,484.659872,488.50469,0,496.761961,466.353959,475.442398,431.490423,450.412442,468.236535,447.924193,446.45615,0,0,442.431111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,18,9,0,1,0,0,0,0,0,349.059876,1.38461538,0.692307692,348.670113,349,0.329887476,5,-4,0.144590495,0,0,0,0,292.73737,274.016715,295.265742,305.66311,276.128353,325.840797,349.163994,324.441992,334.437204,347.393881,351.091854,346.793957,343.236979,364.128866,323.041828,329.744177,350.233712,344.705535,344.841494,313.691377,315.621951,355.616775,367.353711,421.561897,335.029125,339.894669,350.61491,0,310.705956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,14,8,2,0,0,0,0,0,0,349.067738,0.933333333,0.533333333,348.677966,349,0.322033855,8,0,0.166835187,0.444444444,0,282.770491,0,0,0,0,0,0,166.431604,166.123737,169.551929,168.959332,158.197948,171.674046,0,0,156.487477,157.317494,164.957531,163.896949,167.526221,157.258341,158.805156,162.40488,170.721703,164.12598,189.60135,158.065522,155.27586,0,0,158.866177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,18,11,0,0,0,0,0,0,0,349.077634,1.38461538,0.846153846,348.687851,349,0.312149105,5,-6,0.144590495,0,0,0,0,0,0,0,0,0,98.8133316,0,102.186127,0,0,0,0,0,0,94.1250707,0,0,0,0,0,100.497051,118.882721,0,137.002993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,18,8,0,0,0,0,0,0,0,349.09289,1.05882353,0.470588235,348.70309,349,0.29690994,9,1,0.189079879,0.384615385,0,0,1402.21401,1772.68377,1762.348,1645.65944,1649.85924,1663.83937,1291.09418,1354.40926,1336.46149,1332.85854,1313.27458,1318.38017,1337.95611,1352.11509,0,1342.16785,1347.46364,1405.99945,0,1339.48264,1343.22629,1321.11692,1276.41428,1319.74989,1265.14723,1350.44409,1367.52379,1491.8186,1429.77105,1314.72339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,22,8,0,1,0,0,0,0,0,349.096261,1.57142857,0.571428571,348.706457,349,0.293542704,4,-4,0.155712841,0,0,0,0,0,232.031275,235.900302,248.696834,252.918941,302.382182,324.755012,306.952428,333.164454,317.574343,327.939438,322.678499,323.416801,331.17655,327.277457,313.244459,319.741552,316.052557,330.315745,293.010592,335.815109,314.8859,326.033203,387.863559,316.105059,320.986742,336.993789,317.834858,291.752123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,18,7,2,0,0,0,0,0,0,349.104124,1.125,0.4375,348.714311,349,0.285689083,7,0,0.177957533,0.333333333,0,0,638.398649,586.581055,542.152064,546.816695,542.993774,415.056298,438.931387,451.429437,436.457609,448.624428,0,442.810398,441.153366,413.322014,0,0,0,0,0,0,448.308298,444.291867,455.584886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,22,10,0,0,0,0,0,0,0,349.114019,1.57142857,0.714285714,348.724196,349,0.275804333,4,-6,0.155712841,0,0,0,0,0,0,0,0,0,98.1252707,0,102.928953,0,0,0,0,0,118.441299,111.014774,113.483102,0,0,0,100.60066,110.476798,127.68854,115.510511,127.322995,0,0,0,0,116.039122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,22,7,0,0,0,0,0,0,0,349.129276,1.22222222,0.388888889,348.739435,349,0.260565168,8,1,0.200202224,0.310344828,3093.69368,3552.10344,2398.80228,2652.85029,2624.74252,2605.23329,2620.25105,2676.57767,2271.73551,2362.95834,2336.81096,2203.20234,2334.64961,2171.60404,2311.83323,2351.41663,2552.94029,2451.291,2479.95524,2578.58192,0,2477.09932,2460.14757,2415.49836,2324.29694,2456.85273,2206.6338,2527.45506,2665.86223,2825.0753,2730.76581,2499.42991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2662.04956,0
17,22,6,2,0,0,0,0,0,0,349.140509,1.29411765,0.352941176,348.750656,349,0.249344312,6,0,0.189079879,0.25,0,0,0,0,0,0,0,0,111.776222,0,103.78625,0,0,0,0,0,0,119.439998,0,0,0,0,120.617866,0,110.023457,108.726794,0,0,0,0,0,122.777266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,26,6,0,0,0,0,0,0,0,349.165661,1.36842105,0.315789474,348.77578,349,0.224220396,7,1,0.21132457,0.25,1703.63021,1821.71236,1166.96817,1284.63735,1321.56994,1302.76797,1377.43999,1375.32429,1426.90234,1508.5635,1525.88348,1372.75543,1459.37524,1395.51745,1452.9657,1475.86364,1672.10701,1589.81644,1614.12228,1730.8663,1729.70904,1552.05608,1559.12733,1523.97771,1507.87337,1674.02222,1415.74804,1666.95654,1762.53473,1892.90156,1803.82913,1731.7212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6791.653,10352.8716
20,30,5,0,0,0,0,0,0,0,349.202047,1.5,0.25,348.812124,349,0.187875625,6,1,0.222446916,0.2,262.309546,0,0,0,0,0,0,197.765908,313.997043,347.183286,343.845413,309.645131,317.808924,309.318183,310.596413,332.09763,346.452482,337.90908,341.04514,380.056708,355.688575,312.485326,316.626164,295.59288,310.072816,363.794721,270.117008,346.514913,367.982391,404.791005,369.522343,355.325065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,984.845816,1669.44788
17,34,5,0,1,0,0,0,0,0,349.205418,2,0.294117647,348.815492,349,0.184508389,1,-4,0.189079879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221.866845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,13,9,1,0,0,0,0,0,0,350.051754,0.866666667,0.6,349.660883,350,0.339117016,9,0,0.166835187,0.473684211,0,0,0,0,0,0,0,0,119.303491,137.179467,124.969382,134.225663,0,0,0,0,0,119.084664,121.932813,0,0,0,120.658481,115.336313,130.586694,117.203351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,17,8,1,0,0,0,0,0,0,350.088139,1.0625,0.5,349.697228,350,0.302772244,8,0,0.177957533,0.363636364,0,0,486.562082,557.524786,511.714472,503.136749,494.214372,457.384584,409.853374,396.159196,404.99914,424.761446,399.079307,425.973511,416.530896,412.083617,445.55373,423.122319,433.755809,458.635408,468.172014,433.47148,415.66023,428.045596,435.813008,428.909448,458.048631,422.535555,416.592933,0,0,420.226741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,21,7,1,0,0,0,0,0,0,350.124525,1.23529412,0.411764706,349.733573,350,0.266427472,7,0,0.189079879,0.28,0,0,403.840644,379.113894,374.390143,353.68173,357.713145,331.710468,283.402617,293.970695,300.550641,291.540172,272.893654,297.886844,294.791542,295.561598,339.442598,322.431082,313.759344,334.755356,373.6216,299.548954,333.079016,325.712277,292.224963,306.354337,280.866284,327.467882,339.894211,368.558733,356.57986,326.501391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,29,5,1,0,0,0,0,0,0,350.197296,1.52631579,0.263157895,349.806262,350,0.193737929,5,0,0.21132457,0.161290323,1503.92063,1689.62174,2208.721,517.186718,406.563395,358.778001,361.670496,321.288729,342.714812,311.268867,361.870758,292.700057,233.262982,290.8236,250.741089,251.650328,376.452191,329.293967,363.973053,323.791512,321.608816,237.876557,272.621866,246.046529,195.663528,208.949153,224.887685,258.826708,242.750244,260.03739,241.191129,256.902307,6809.99162,6747.73386,5405.8885,3904.84766,5269.36466,5069.72254,6148.56592,5517.97055,8040.05661,5233.7094,5801.10861,6168.80875,5440.44372,6378.36645,5741.278,2053.61525,1782.978
15,12,10,0,0,0,0,0,0,0,351.03577,0.8,0.666666667,350.6438,351,0.356200176,10,0,0.166835187,0.5,0,707.990171,353.611209,588.906115,551.212644,560.098527,536.625996,468.526686,480.053593,518.979528,488.99759,512.082035,507.548141,541.199048,491.676514,469.717628,390.732951,365.312859,381.319302,391.737605,395.521567,390.938803,375.450172,384.426967,360.409618,337.511511,380.691739,330.535989,333.325619,0,367.345345,345.531328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,16,10,0,1,0,0,0,0,0,351.039141,1.33333333,0.833333333,350.647167,351,0.35283294,5,-5,0.13346815,0,0,0,0,0,0,0,0,0,95.7029725,0,0,0,0,0,0,0,0,0,97.1826884,0,0,0,93.6970176,90.4594918,112.203975,111.193837,129.917891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,16,9,0,0,0,0,0,0,0,351.072155,1,0.5625,350.680145,351,0.319855404,9,0,0.177957533,0.391304348,0,0,1329.41509,1784.38096,1771.0784,1669.12409,1676.61707,1617.38317,1381.84529,1398.83278,1404.35834,1432.92522,1419.51246,1425.36062,1431.90987,1421.6554,1392.74349,1338.05584,1340.98707,1418.24012,1449.88638,1352.55212,1331.01777,1347.10293,1275.54504,1339.08181,1397.50597,1289.95723,1343.03167,1444.71935,1433.77888,1285.59836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,315.911512,0
13,20,9,0,1,0,0,0,0,0,351.075526,1.53846154,0.692307692,350.683512,351,0.316488169,4,-5,0.144590495,0,0,0,0,0,0,0,235.310195,218.685566,281.480313,284.235024,271.871782,302.583689,294.426837,312.952158,279.208409,295.240584,289.519253,286.397625,283.167487,292.780782,279.631274,274.13942,254.532138,280.189619,315.972702,324.610999,347.092358,292.736942,282.091165,303.749991,301.887219,256.030629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,16,8,2,0,0,0,0,0,0,351.083388,1.06666667,0.533333333,350.691365,351,0.308634548,7,-1,0.166835187,0.333333333,947.936077,1175.68219,787.35003,841.047768,772.909656,819.792424,773.618989,514.948002,644.109001,655.314084,656.194557,663.942702,618.343676,699.095725,629.927355,636.373396,667.142293,637.094292,698.595819,680.606334,687.998917,684.818305,649.760061,665.343971,714.472754,701.899163,767.663841,655.993987,652.158631,713.481195,708.833574,685.115367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,20,8,0,0,0,0,0,0,0,351.10854,1.17647059,0.470588235,350.716489,351,0.283510633,8,0,0.189079879,0.307692308,0,0,3705.41843,4478.48481,4435.25283,4201.99512,4246.13636,4402.20772,3509.09688,3600.29866,3578.16216,3484.51685,3519.42698,3428.96291,3561.05674,3568.65061,3873.23391,3677.93403,3767.05077,3910.82687,4003.95965,3697.71338,3740.4128,3657.08387,3486.70933,3662.50322,3475.39849,3762.63297,3870.18887,4101.34217,4023.32303,3572.56232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,24,8,0,1,0,0,0,0,0,351.111911,1.71428571,0.571428571,350.719857,351,0.280143397,3,-5,0.155712841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,447.768208
16,20,7,2,0,0,0,0,0,0,351.119774,1.25,0.4375,350.72771,351,0.272289776,6,-1,0.177957533,0.238095238,0,0,909.073075,804.037346,777.205392,722.786152,723.900457,591.794154,618.41462,611.500706,637.86427,619.749583,588.349722,635.784058,600.495463,600.629229,0,644.836547,0,0,0,0,644.99972,0,630.559149,643.999108,0,647.662133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,24,7,0,0,0,0,0,0,0,351.144926,1.33333333,0.388888889,350.752834,351,0.247165861,7,0,0.200202224,0.24137931,4254.59921,4746.29913,3236.36315,3478.64061,3488.91295,3377.62503,3518.87822,3528.85001,3308.15909,3375.0814,3392.62246,3220.00678,3317.80074,3191.99119,3315.68136,3385.18226,3715.83261,3586.59525,3626.89324,3837.11895,0,3533.85763,3566.09965,3500.40086,3407.78075,3670.56751,3253.07157,3736.62192,3832.68346,4138.4474,0,3746.53776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4659.21885,0
19,28,6,0,0,0,0,0,0,0,351.181311,1.47368421,0.315789474,350.789179,351,0.210821089,6,0,0.21132457,0.1875,1060.46132,1140.63763,758.52668,790.417151,821.539808,806.04471,837.774552,840.987745,1016.81318,1077.65771,1056.35717,955.382475,1033.88843,982.725644,1006.54392,1026.44365,1179.46403,1141.30064,1135.05641,1247.3298,1225.55532,1085.5853,1107.82431,1068.62988,1066.51078,1172.88907,974.205205,1178.31072,1264.09127,1340.3356,1279.55308,1190.84907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4223.71512,6751.45693
20,32,5,0,0,0,0,0,0,0,351.217696,1.6,0.25,350.825524,351,0.174476318,5,0,0.222446916,0.142857143,0,0,0,0,0,0,0,0,167.942302,177.093099,170.766022,162.355883,196.188071,169.151812,0,0,135.98463,133.200148,134.182445,165.281211,0,132.9301,133.460499,123.70504,130.796842,153.43218,0,160.696763,0,172.246775,163.863454,151.137335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,615.698364,1060.41216
15,15,9,1,0,0,0,0,0,0,352.067404,1,0.6,351.674282,352,0.325717708,8,-1,0.166835187,0.368421053,657.227151,810.304337,509.945886,647.818562,588.483881,613.37242,584.595949,427.029307,505.37438,512.045216,483.119636,501.962616,489.398668,513.349211,501.975475,493.532335,513.318547,482.833605,0,510.584958,512.4769,487.040858,497.24275,490.648154,553.335346,0,595.408086,484.22473,492.907948,0,0,502.346111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,19,8,1,0,0,0,0,0,0,352.103789,1.1875,0.5,351.710627,352,0.289372937,7,-1,0.177957533,0.272727273,0,0,933.457736,1028.81652,987.158299,921.180278,914.7197,812.583851,771.753476,775.102735,768.134505,793.974505,744.015042,797.922957,795.913273,778.992487,860.8864,838.031762,853.576895,863.739459,888.535803,828.754168,835.58089,823.485363,806.051529,805.736536,856.559391,835.567534,837.205157,892.704074,902.492406,842.467899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,523.352831,0
17,23,7,1,0,0,0,0,0,0,352.140175,1.35294118,0.411764706,351.746972,352,0.253028165,6,-1,0.189079879,0.2,0,0,349.588392,304.494936,299.08517,266.285124,285.921553,262.417379,238.899509,253.451984,258.986864,230.074452,219.989563,248.174306,260.993413,225.671545,301.008792,267.313532,271.934561,276.724364,0,261.907526,258.527189,279.27283,232.299143,244.942283,244.338625,277.604544,270.446373,306.103127,296.919342,263.378936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,31,5,1,0,0,0,0,0,0,352.212945,1.63157895,0.263157895,351.819661,352,0.180338621,4,-1,0.21132457,0.0967741935,820.688529,925.977259,1251.18393,280.687618,0,0,0,0,169.935636,169.96246,189.923589,153.392276,0,0,0,0,191.69575,174.948909,197.567151,170.735683,166.227073,0,139.258166,125.313491,95.0854026,99.951789,0,0,0,0,0,131.243952,3797.86244,3640.99298,3039.76343,2761.1571,3176.07729,3004.73478,3518.49757,3158.52434,4447.258,2935.58763,3145.65273,3442.77641,3011.70147,3577.3935,3181.52528,1084.73113,932.642332
14,10,11,0,0,0,0,0,0,0,353.015034,0.714285714,0.785714286,352.620854,353,0.379145641,10,-1,0.155712841,0.529411765,0,0,0,0,0,0,0,0,208.207077,217.603685,227.20284,0,233.840349,0,183.820718,0,122.381586,125.404961,0,0,0,0,0,142.892696,98.2975137,96.637397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,14,10,0,0,0,0,0,0,0,353.05142,0.933333333,0.666666667,352.657199,353,0.342800869,9,-1,0.166835187,0.4,1240.45264,0,959.605258,1350.29649,1259.93718,1320.57731,1289.9799,1061.16835,1143.49849,1180.50525,1110.43584,1194.45646,1138.91887,1200.88069,1126.29449,1145.87984,1062.40282,981.607934,1052.53504,1072.38242,1034.45488,1027.36765,1007.94168,996.127114,1050.87276,1038.06913,1170.02399,949.505103,954.235107,1035.41674,1052.66571,949.725093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,18,10,0,1,0,0,0,0,0,353.05479,1.5,0.833333333,352.660566,353,0.339433633,4,-6,0.13346815,0,0,0,0,0,0,0,0,0,147.433299,153.288792,148.143374,163.168922,0,163.619915,0,0,151.099602,160.447254,164.674559,152.992834,0,0,140.391572,150.452197,209.319974,223.597258,233.782428,185.242423,186.903057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,14,9,2,0,0,0,0,0,0,353.062653,1,0.642857143,352.66842,353,0.331580012,7,-2,0.155712841,0.333333333,0,0,0,0,0,0,0,0,160.824116,154.073345,155.636948,161.645564,0,159.087081,0,0,141.135114,151.6813,164.03081,150.656585,0,151.872661,147.125674,153.144083,165.712797,151.871295,174.500323,141.06919,0,155.291385,0,150.368906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,18,9,0,0,0,0,0,0,0,353.087805,1.125,0.5625,352.693544,353,0.306456097,8,-1,0.177957533,0.304347826,0,0,3544.47478,4657.20543,4560.45899,4413.91429,4463.16885,4331.45264,3770.02204,3870.79701,3687.38076,3825.83145,3718.07982,3782.27692,3832.52955,3791.17486,4046.37169,3864.61937,3937.64263,4044.97105,4049.31134,3895.16195,3778.0347,3867.08472,3819.98894,3890.04225,4009.33532,3915.83135,4033.7813,4198.92927,4214.27437,3754.27658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,720.132275,0
